number,source,year,fert_type,ISO,Town,ppp_price_kg,rel_price,longitude,latitude,acc50,acc100,acc250,distPort,popD,ral_pop,prec,crop_ha,nat_avg
6382,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,38.60188614,7.170938194,0.300000012,4.099999905,4.5,17.70000076,1127.653198,188.3000031,975.020874,0.76104486,1.1
6392,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.60209168,7.268503687,1.399999976,4.900000095,5.199999809,18,1242.380127,294.1000061,975.0134277,1,1.1
6402,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.60209168,7.268503687,1.399999976,4.900000095,5.199999809,18,1242.380127,294.1000061,975.0134277,1,1.1
6413,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,38.60209168,7.268503687,1.399999976,4.900000095,5.199999809,18,1242.380127,294.1000061,975.0134277,1,1.1
6422,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.60286532,7.223887014,0.300000012,4.099999905,4.5,17.70000076,1127.653198,188.3000031,975.020874,0.76104486,1.1
6433,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.60625331,10.57921884,5.300000191,5.300000191,6.900000095,25.20000076,168.6828308,122.8000031,976.0004883,0.591960371,1.1
6443,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6452,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6462,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6472,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6482,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6492,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6502,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6513,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6522,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.62455634,8.970890979,2.099999905,2.099999905,2.099999905,19.89999962,189.1811066,52.20000076,1094.990967,1,1.1
6532,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.6366907,13.87133877,4.099999905,5.400000095,6.400000095,22.60000038,113.5129852,121.8000031,750.9890137,0.541435838,1.1
6542,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6552,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6562,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6572,LSMS,2013,Urea,ETH,NA,0.934350654,0.846153846,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6582,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6592,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6602,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6614,LSMS,2013,Urea,ETH,NA,0.934350654,0.846153846,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6622,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.64645288,8.168631995,4.5,4.5,4.699999809,22.60000038,220.8220673,162.1999969,1057.968018,0.907034218,1.1
6631,LSMS,2013,Urea,ETH,NA,1.359055497,1.230769231,38.64929902,13.98594694,4.199999809,5.400000095,6.400000095,22.29999924,140.1737366,184.6999969,750.9905396,0.737802982,1.1
6642,LSMS,2013,Urea,ETH,NA,1.359055497,1.230769231,38.64929902,13.98594694,4.199999809,5.400000095,6.400000095,22.29999924,140.1737366,184.6999969,750.9905396,0.737802982,1.1
6652,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.64929902,13.98594694,4.199999809,5.400000095,6.400000095,22.29999924,140.1737366,184.6999969,750.9905396,0.737802982,1.1
6662,LSMS,2013,Urea,ETH,NA,1.359055497,1.230769231,38.64929902,13.98594694,4.199999809,5.400000095,6.400000095,22.29999924,140.1737366,184.6999969,750.9905396,0.737802982,1.1
6672,LSMS,2013,Urea,ETH,NA,1.359055497,1.230769231,38.64929902,13.98594694,4.199999809,5.400000095,6.400000095,22.29999924,140.1737366,184.6999969,750.9905396,0.737802982,1.1
6682,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.64929902,13.98594694,4.199999809,5.400000095,6.400000095,22.29999924,140.1737366,184.6999969,750.9905396,0.737802982,1.1
6692,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.65257488,12.25439031,10.69999981,10.69999981,15.80000019,34.20000076,70.73313141,71.30000305,831.0006104,0.013765758,1.1
6702,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.65824637,9.779790559,4,4,4,17.39999962,184.6000824,198.1999969,1183.974365,0.997512221,1.1
6714,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.65824637,9.779790559,4,4,4,17.39999962,184.6000824,198.1999969,1183.974365,0.997512221,1.1
6722,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.65824637,9.779790559,4,4,4,17.39999962,184.6000824,198.1999969,1183.974365,0.997512221,1.1
6732,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.65824637,9.779790559,4,4,4,17.39999962,184.6000824,198.1999969,1183.974365,0.997512221,1.1
6742,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.65824637,9.779790559,4,4,4,17.39999962,184.6000824,198.1999969,1183.974365,0.997512221,1.1
6753,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.65824637,9.779790559,4,4,4,17.39999962,184.6000824,198.1999969,1183.974365,0.997512221,1.1
6762,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.70531832,12.42807358,4.5,4.5,9.600000381,28,73.1014328,67.40000153,816,0.462826759,1.1
6772,LSMS,2013,Urea,ETH,NA,0.764468717,0.692307692,38.70531832,12.42807358,4.5,4.5,9.600000381,28,73.1014328,67.40000153,816,0.462826759,1.1
6782,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.70531832,12.42807358,4.5,4.5,9.600000381,28,73.1014328,67.40000153,816,0.462826759,1.1
6792,LSMS,2013,Urea,ETH,NA,0.849409686,0.769230769,38.72694471,6.375893383,7.800000191,12.19999981,12.5,24.29999924,228.9872284,173.1000061,1376.026367,0.345574439,1.1
6802,LSMS,2013,Urea,ETH,NA,0.764468717,0.692307692,38.76967428,10.7561984,14.69999981,14.80000019,17.39999962,31.60000038,274.3141174,184.3000031,1104.997559,0.887838423,1.1
6814,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,38.77530457,8.113326532,2.5,2.599999905,2.900000095,15.5,150.4269257,104.5999985,885.9807739,0.998806417,1.1
6822,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.77530457,8.113326532,2.5,2.599999905,2.900000095,15.5,150.4269257,104.5999985,885.9807739,0.998806417,1.1
6832,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.77530457,8.113326532,2.5,2.599999905,2.900000095,15.5,150.4269257,104.5999985,885.9807739,0.998806417,1.1
6842,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6852,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6862,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6872,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6882,LSMS,2013,Urea,ETH,NA,0.934350654,0.846153846,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6892,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6902,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6914,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6922,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,38.80493401,7.349187919,4.900000095,8.100000381,8.5,21.79999924,40.06752777,210,833.069458,0.993695438,1.1
6932,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
6942,LSMS,2013,Urea,ETH,NA,0.849409686,0.769230769,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
6952,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
6962,LSMS,2013,Urea,ETH,NA,1.443996466,1.307692308,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
6972,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
6983,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
6992,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
7002,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
7014,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.80543677,8.683491715,6.099999905,6.099999905,6.300000191,19.10000038,79.25395203,58.70000076,973.9865723,1,1.1
7022,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.83061811,8.149280309,2.5,2.599999905,2.900000095,15.5,150.4269257,104.5999985,885.9807739,0.998806417,1.1
7032,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.83061811,8.149280309,2.5,2.599999905,2.900000095,15.5,150.4269257,104.5999985,885.9807739,0.998806417,1.1
7042,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,38.83061811,8.149280309,2.5,2.599999905,2.900000095,15.5,150.4269257,104.5999985,885.9807739,0.998806417,1.1
7052,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.92293527,11.02688331,31.29999924,31.29999924,35.20000076,43.40000153,133.7129822,121.5999985,1100.034668,0.061395064,1.1
7062,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.92293527,11.02688331,31.29999924,31.29999924,35.20000076,43.40000153,133.7129822,121.5999985,1100.034668,0.061395064,1.1
7072,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.92293527,11.02688331,31.29999924,31.29999924,35.20000076,43.40000153,133.7129822,121.5999985,1100.034668,0.061395064,1.1
7082,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.92293527,11.02688331,31.29999924,31.29999924,35.20000076,43.40000153,133.7129822,121.5999985,1100.034668,0.061395064,1.1
7092,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.92293527,11.02688331,31.29999924,31.29999924,35.20000076,43.40000153,133.7129822,121.5999985,1100.034668,0.061395064,1.1
7104,LSMS,2013,Urea,ETH,NA,1.359055497,1.230769231,38.92293527,11.02688331,31.29999924,31.29999924,35.20000076,43.40000153,133.7129822,121.5999985,1100.034668,0.061395064,1.1
7114,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.92293527,11.02688331,31.29999924,31.29999924,35.20000076,43.40000153,133.7129822,121.5999985,1100.034668,0.061395064,1.1
7122,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.92293527,11.02688331,31.29999924,31.29999924,35.20000076,43.40000153,133.7129822,121.5999985,1100.034668,0.061395064,1.1
7132,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97277968,10.17715102,5,5,6.400000095,25.29999924,149.7911987,119.9000015,871.0147705,0.762415051,1.1
7142,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7152,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7162,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7172,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7182,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7192,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7202,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7214,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7222,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7232,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.97550771,14.08597732,4.199999809,5.300000191,6.5,22.5,480.8287964,214.3000031,661.9950562,0.967367589,1.1
7243,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7252,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7262,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7272,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7282,LSMS,2013,Urea,ETH,NA,0.849409686,0.769230769,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7292,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7302,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7315,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7322,LSMS,2013,Urea,ETH,NA,1.104232591,1,38.98651184,13.78132656,3.200000048,3.200000048,6.099999905,25.79999924,105.6635361,116.5,689.9958496,0.174327612,1.1
7332,LSMS,2013,Urea,ETH,NA,0.934350654,0.846153846,38.99386998,12.75806399,5.099999905,5.099999905,10.19999981,24.39999962,41.32452393,51.79999924,725.994812,0.171007887,1.1
7342,LSMS,2013,Urea,ETH,NA,1.104232591,1,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7352,LSMS,2013,Urea,ETH,NA,1.104232591,1,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7362,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7372,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7382,LSMS,2013,Urea,ETH,NA,1.104232591,1,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7392,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7402,LSMS,2013,Urea,ETH,NA,1.104232591,1,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7414,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7422,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7432,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.00274262,9.003973647,5.099999905,5.099999905,5.099999905,17.29999924,117.8396835,103.8000031,999.9972534,1,1.1
7442,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.0357535,11.65491855,10.39999962,10.39999962,16.60000038,19.20000076,163.4499512,131.5,1003,0.999884307,1.1
7452,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.0357535,11.65491855,10.39999962,10.39999962,16.60000038,19.20000076,163.4499512,131.5,1003,0.999884307,1.1
7462,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.0357535,11.65491855,10.39999962,10.39999962,16.60000038,19.20000076,163.4499512,131.5,1003,0.999884307,1.1
7472,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,39.0357535,11.65491855,10.39999962,10.39999962,16.60000038,19.20000076,163.4499512,131.5,1003,0.999884307,1.1
7482,LSMS,2013,Urea,ETH,NA,1.359055497,1.230769231,39.0357535,11.65491855,10.39999962,10.39999962,16.60000038,19.20000076,163.4499512,131.5,1003,0.999884307,1.1
7492,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,39.0357535,11.65491855,10.39999962,10.39999962,16.60000038,19.20000076,163.4499512,131.5,1003,0.999884307,1.1
7502,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.0357535,11.65491855,10.39999962,10.39999962,16.60000038,19.20000076,163.4499512,131.5,1003,0.999884307,1.1
7514,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7522,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7532,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7542,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7552,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7562,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7572,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7582,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7593,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.05948926,14.30079595,2.099999905,3.700000048,5,19.29999924,104.5122681,150.1999969,621,0.812478364,1.1
7602,LSMS,2013,Urea,ETH,NA,0.934350654,0.846153846,39.09815438,11.96252579,6.300000191,6.300000191,11.69999981,20,41.81016159,86.80000305,861.0153809,1,1.1
7614,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.09815438,11.96252579,6.300000191,6.300000191,11.69999981,20,41.81016159,86.80000305,861.0153809,1,1.1
7622,LSMS,2013,Urea,ETH,NA,1.104232591,1,39.13212009,7.978246043,0.699999988,3.299999952,3.700000048,18.20000076,7545.319824,105.3000031,967.0357056,0.290369928,1.1
7632,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.14040877,11.81399822,13.10000038,13.10000038,19.29999924,15.10000038,216.5513153,136.1000061,1078.993774,1,1.1
7642,LSMS,2013,Urea,ETH,NA,1.18917356,1.076923077,39.15671792,14.27625025,1.899999976,3.700000048,5.099999905,19.20000076,80.84861755,138.8000031,620.9946289,0.909392715,1.1
7652,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7662,LSMS,2013,Urea,ETH,NA,0.849409686,0.769230769,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7672,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7682,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7692,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7702,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7714,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7722,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7732,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7742,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.16343926,13.23495773,3.299999952,3.299999952,9,24,29.80430412,71.5,658.9909058,0.466631413,1.1
7752,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7762,LSMS,2013,Urea,ETH,NA,1.104232591,1,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7772,LSMS,2013,Urea,ETH,NA,0.849409686,0.769230769,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7782,LSMS,2013,Urea,ETH,NA,1.104232591,1,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7792,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7802,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7814,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7822,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7832,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7842,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7852,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7862,LSMS,2013,Urea,ETH,NA,1.019291623,0.923076923,39.18769981,8.727178983,2.099999905,2.099999905,2.400000095,15.80000019,173.1355438,169.8000031,916.9945679,1,1.1
7872,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,39.20190146,13.69182277,2.599999905,2.700000048,7.900000095,22,60.86208725,124.1999969,641.999939,0.962840319,1.1
7882,LSMS,2013,Urea,ETH,NA,1.274114529,1.153846154,39.20190146,13.69182277,2.599999905,2.700000048,7.900000095,22,60.86208725,124.1999969,641.999939,0.962840319,1.1
